timestamp_unix,timestamp_utc,timestamp_ist,pm2_5,pm10,temp_c,humidity,co,no,no2,o3,so2,nh3,AQI_PM25,AQI_PM10,AQI,AQI_Category
1764986400,2025-12-06 02:00:00,2025-12-06 07:30:00,97.32,109.92,,,385.98,0.0,2.7,129.16,4.5,0.0,222.57517241379307,106.92671140939598,222.57517241379307,Poor
1764990000,2025-12-06 03:00:00,2025-12-06 08:30:00,97.14,112.25,,,378.41,0.07,3.62,126.67,5.05,0.0,221.96068965517242,108.4748322147651,221.96068965517242,Poor
1764993600,2025-12-06 04:00:00,2025-12-06 09:30:00,93.94,110.95,,,364.82,0.17,3.58,129.03,5.56,0.0,211.03655172413792,107.61107382550335,211.03655172413792,Poor
1764997200,2025-12-06 05:00:00,2025-12-06 10:30:00,89.87,106.85,,,352.19,0.17,2.94,133.27,5.63,0.0,199.55620689655174,104.88691275167785,199.55620689655174,Moderate
1765000800,2025-12-06 06:00:00,2025-12-06 11:30:00,86.1,102.22,,,343.74,0.11,2.38,137.43,5.55,0.0,186.6862068965517,101.81060402684564,186.6862068965517,Moderate
1765004400,2025-12-06 07:00:00,2025-12-06 12:30:00,78.18,93.15,,,334.5,0.1,1.79,140.15,4.99,0.0,159.6489655172414,93.15,159.6489655172414,Moderate
1765008000,2025-12-06 08:00:00,2025-12-06 13:30:00,73.08,87.95,,,327.02,0.11,1.5,140.1,4.74,0.0,142.23862068965516,87.95,142.23862068965516,Moderate
1765011600,2025-12-06 09:00:00,2025-12-06 14:30:00,72.88,88.44,,,324.57,0.11,1.48,140.15,4.78,0.0,141.5558620689655,88.44,141.5558620689655,Moderate
1765015200,2025-12-06 10:00:00,2025-12-06 15:30:00,75.37,92.11,,,327.16,0.12,1.79,140.11,5.07,0.0,150.05620689655174,92.11,150.05620689655174,Moderate
1765018800,2025-12-06 11:00:00,2025-12-06 16:30:00,79.09,96.62,,,333.65,0.1,2.6,138.1,5.51,0.0,162.75551724137932,96.62,162.75551724137932,Moderate
1765022400,2025-12-06 12:00:00,2025-12-06 17:30:00,82.18,100.0,,,341.8,0.03,3.81,134.67,5.9,0.0,173.30413793103452,100.0,173.30413793103452,Moderate
1765026000,2025-12-06 13:00:00,2025-12-06 18:30:00,84.42,102.4,,,348.59,0.0,4.58,130.18,6.16,0.01,180.95103448275864,101.93020134228188,180.95103448275864,Moderate
1765029600,2025-12-06 14:00:00,2025-12-06 19:30:00,87.03,105.36,,,357.21,0.0,4.97,125.98,6.42,0.09,189.8610344827586,103.89691275167785,189.8610344827586,Moderate
1765033200,2025-12-06 15:00:00,2025-12-06 20:30:00,88.31,106.93,,,365.51,0.0,5.06,121.6,6.57,0.32,194.23068965517243,104.94006711409396,194.23068965517243,Moderate
1765036800,2025-12-06 16:00:00,2025-12-06 21:30:00,87.06,105.22,,,366.68,0.0,4.88,116.26,6.35,0.54,189.96344827586208,103.80389261744966,189.96344827586208,Moderate
1765040400,2025-12-06 17:00:00,2025-12-06 22:30:00,85.04,102.5,,,368.01,0.0,4.67,111.71,5.89,0.71,183.06758620689658,101.99664429530202,183.06758620689658,Moderate
1765044000,2025-12-06 18:00:00,2025-12-06 23:30:00,82.66,99.44,,,366.04,0.0,4.45,107.97,5.34,0.78,174.94275862068963,99.44,174.94275862068963,Moderate
1765047600,2025-12-06 19:00:00,2025-12-07 00:30:00,79.96,95.93,,,358.81,0.0,4.04,104.17,4.75,0.77,165.7255172413793,95.93,165.7255172413793,Moderate
1765051200,2025-12-06 20:00:00,2025-12-07 01:30:00,77.79,93.22,,,352.85,0.0,3.52,101.23,4.19,0.8,158.31758620689658,93.22,158.31758620689658,Moderate
1765054800,2025-12-06 21:00:00,2025-12-07 02:30:00,75.6,90.68,,,347.47,0.0,3.02,98.92,3.71,0.82,150.8413793103448,90.68,150.8413793103448,Moderate
1765058400,2025-12-06 22:00:00,2025-12-07 03:30:00,73.62,88.53,,,343.75,0.0,2.67,96.89,3.33,0.83,144.08206896551727,88.53,144.08206896551727,Moderate
1765062000,2025-12-06 23:00:00,2025-12-07 04:30:00,72.22,87.12,,,343.1,0.0,2.47,95.19,3.1,0.85,139.30275862068964,87.12,139.30275862068964,Moderate
1765065600,2025-12-07 00:00:00,2025-12-07 05:30:00,70.86,85.64,,,343.17,0.0,2.41,93.97,2.95,0.85,134.66,85.64,134.66,Moderate
1765069200,2025-12-07 01:00:00,2025-12-07 06:30:00,68.4,82.86,,,343.3,0.0,2.53,93.33,2.9,0.86,126.26206896551726,82.86,126.26206896551726,Moderate
1765072800,2025-12-07 02:00:00,2025-12-07 07:30:00,65.48,79.98,,,346.92,0.0,3.21,93.61,3.15,0.9,116.2937931034483,79.98,116.2937931034483,Moderate
1765076400,2025-12-07 03:00:00,2025-12-07 08:30:00,63.04,77.87,,,351.58,0.02,4.29,96.09,3.78,0.89,107.96413793103449,77.87,107.96413793103449,Moderate
1765080000,2025-12-07 04:00:00,2025-12-07 09:30:00,60.86,74.09,,,342.71,0.01,4.52,106.37,5.12,0.58,,74.09,74.09,Satisfactory
1765083600,2025-12-07 05:00:00,2025-12-07 10:30:00,60.94,72.61,,,337.44,0.02,4.55,111.36,5.45,0.48,,72.61,72.61,Satisfactory
1765087200,2025-12-07 06:00:00,2025-12-07 11:30:00,63.16,74.92,,,334.43,0.03,4.42,114.34,5.63,0.42,108.37379310344826,74.92,108.37379310344826,Moderate
1765090800,2025-12-07 07:00:00,2025-12-07 12:30:00,63.8,76.99,,,329.18,0.03,3.95,117.99,5.46,0.36,110.55862068965516,76.99,110.55862068965516,Moderate
1765094400,2025-12-07 08:00:00,2025-12-07 13:30:00,61.05,74.82,,,316.66,0.02,3.53,118.37,5.28,0.31,101.17068965517241,74.82,101.17068965517241,Moderate
1765098000,2025-12-07 09:00:00,2025-12-07 14:30:00,58.22,71.47,,,303.82,0.01,3.36,117.44,5.16,0.24,96.99241379310345,71.47,96.99241379310345,Satisfactory
1765101600,2025-12-07 10:00:00,2025-12-07 15:30:00,57.94,71.03,,,295.6,0.04,3.55,117.04,5.3,0.19,96.51931034482757,71.03,96.51931034482757,Satisfactory
1765105200,2025-12-07 11:00:00,2025-12-07 16:30:00,60.75,74.71,,,296.99,0.08,4.23,118.03,5.87,0.18,,74.71,74.71,Satisfactory
1765108800,2025-12-07 12:00:00,2025-12-07 17:30:00,63.54,78.38,,,302.02,0.03,5.36,118.79,6.51,0.15,109.67103448275861,78.38,109.67103448275861,Moderate
1765112400,2025-12-07 13:00:00,2025-12-07 18:30:00,67.6,83.91,,,308.09,0.0,6.09,118.75,7.24,0.12,123.5310344827586,83.91,123.5310344827586,Moderate
1765116000,2025-12-07 14:00:00,2025-12-07 19:30:00,74.81,93.93,,,318.25,0.0,6.26,119.32,8.21,0.11,148.1444827586207,93.93,148.1444827586207,Moderate
1765119600,2025-12-07 15:00:00,2025-12-07 20:30:00,82.72,105.23,,,328.1,0.0,5.9,120.65,8.96,0.06,175.14758620689656,103.81053691275169,175.14758620689656,Moderate
1765123200,2025-12-07 16:00:00,2025-12-07 21:30:00,90.21,115.59,,,335.39,0.0,5.34,120.88,9.08,0.04,,110.69402684563758,110.69402684563758,Moderate
1765126800,2025-12-07 17:00:00,2025-12-07 22:30:00,97.49,124.98,,,346.02,0.0,4.98,120.66,8.66,0.03,223.1555172413793,116.93302013422819,223.1555172413793,Poor
1765130400,2025-12-07 18:00:00,2025-12-07 23:30:00,103.54,132.21,,,354.78,0.0,4.68,119.99,8.03,0.01,243.8089655172414,121.7368456375839,243.8089655172414,Poor
1765134000,2025-12-07 19:00:00,2025-12-08 00:30:00,107.9,134.92000000000002,,,359.95,0.0,4.33,117.69,7.15,0.0,258.6931034482759,123.53744966442954,258.6931034482759,Poor
1765137600,2025-12-07 20:00:00,2025-12-08 01:30:00,112.06,134.92000000000002,,,367.22,0.0,4.05,114.31,6.32,0.0,272.8944827586207,123.53744966442954,272.8944827586207,Poor
1765141200,2025-12-07 21:00:00,2025-12-08 02:30:00,115.68,134.92000000000002,,,372.48,0.0,3.69,110.96,5.65,0.0,285.25241379310347,123.53744966442954,285.25241379310347,Poor
1765144800,2025-12-07 22:00:00,2025-12-08 03:30:00,118.51,134.92000000000002,,,376.62,0.0,3.38,107.16,5.07,0.0,294.9134482758621,123.53744966442954,294.9134482758621,Poor
1765148400,2025-12-07 23:00:00,2025-12-08 04:30:00,120.19,134.92000000000002,,,381.29,0.0,3.19,103.36,4.6,0.0,,123.53744966442954,123.53744966442954,Moderate
1765152000,2025-12-08 00:00:00,2025-12-08 05:30:00,120.19,134.92000000000002,,,386.68,0.0,3.17,99.71,4.22,0.0,,123.53744966442954,123.53744966442954,Moderate
1765155600,2025-12-08 01:00:00,2025-12-08 06:30:00,120.19,134.92000000000002,,,392.44,0.0,3.45,96.49,4.09,0.0,,123.53744966442954,123.53744966442954,Moderate
1765159200,2025-12-08 02:00:00,2025-12-08 07:30:00,120.19,134.92000000000002,,,405.09,0.02,4.69,94.57,4.49,0.0,,123.53744966442954,123.53744966442954,Moderate
1765162800,2025-12-08 03:00:00,2025-12-08 08:30:00,120.19,134.92000000000002,,,411.51,0.21,6.23,98.84,5.67,0.0,,123.53744966442954,123.53744966442954,Moderate
1765166400,2025-12-08 04:00:00,2025-12-08 09:30:00,113.87,134.92000000000002,,,357.71,0.27,5.25,126.59,8.5,0.0,279.07344827586206,123.53744966442954,279.07344827586206,Poor
1765170000,2025-12-08 05:00:00,2025-12-08 10:30:00,106.06,128.94,,,336.73,0.22,4.73,134.06,9.02,0.0,252.41172413793103,119.5641610738255,252.41172413793103,Poor
1765173600,2025-12-08 06:00:00,2025-12-08 11:30:00,100.32,122.47,,,325.38,0.12,4.59,137.13,9.37,0.0,232.8165517241379,115.26530201342283,232.8165517241379,Poor
1765177200,2025-12-08 07:00:00,2025-12-08 12:30:00,91.69,112.38,,,315.08,0.13,4.27,140.61,9.47,0.0,203.3555172413793,108.56120805369127,203.3555172413793,Poor
1765180800,2025-12-08 08:00:00,2025-12-08 13:30:00,82.67,101.47,,,302.66,0.17,3.61,143.39,9.19,0.0,174.97689655172414,101.31228187919463,174.97689655172414,Moderate
1765184400,2025-12-08 09:00:00,2025-12-08 14:30:00,78.23,96.01,,,295.07,0.19,3.16,145.96,9.07,0.0,159.8196551724138,96.01,159.8196551724138,Moderate
1765188000,2025-12-08 10:00:00,2025-12-08 15:30:00,76.8,94.18,,,293.59,0.2,3.27,146.88,9.0,0.0,154.93793103448274,94.18,154.93793103448274,Moderate
1765191600,2025-12-08 11:00:00,2025-12-08 16:30:00,76.51,93.92,,,298.47,0.15,4.46,142.49,9.06,0.0,153.9479310344828,93.92,153.9479310344828,Moderate
1765195200,2025-12-08 12:00:00,2025-12-08 17:30:00,75.52,92.92,,,306.28,0.04,6.32,135.72,9.19,0.0,150.56827586206896,92.92,150.56827586206896,Moderate
1765198800,2025-12-08 13:00:00,2025-12-08 18:30:00,73.46,90.82,,,316.03,0.0,7.57,128.3,9.25,0.01,143.53586206896549,90.82,143.53586206896549,Moderate
1765202400,2025-12-08 14:00:00,2025-12-08 19:30:00,71.64,89.12,,,331.03,0.0,8.24,121.77,9.35,0.18,137.32275862068965,89.12,137.32275862068965,Moderate
1765206000,2025-12-08 15:00:00,2025-12-08 20:30:00,69.51,86.88,,,346.33,0.0,8.42,116.76,9.44,0.54,130.05137931034486,86.88,130.05137931034486,Moderate
1765209600,2025-12-08 16:00:00,2025-12-08 21:30:00,66.91,83.61,,,355.13,0.0,8.07,111.9,9.2,0.77,121.1755172413793,83.61,121.1755172413793,Moderate
1765213200,2025-12-08 17:00:00,2025-12-08 22:30:00,65.32,81.0,,,363.16,0.0,7.61,108.65,8.69,0.85,115.74758620689653,81.0,115.74758620689653,Moderate
1765216800,2025-12-08 18:00:00,2025-12-08 23:30:00,64.58,79.13,,,365.88,0.0,7.06,106.05,7.87,0.79,113.22137931034482,79.13,113.22137931034482,Moderate
1765220400,2025-12-08 19:00:00,2025-12-09 00:30:00,64.51,77.98,,,359.18,0.0,6.21,103.49,6.91,0.6,112.98241379310346,77.98,112.98241379310346,Moderate
1765224000,2025-12-08 20:00:00,2025-12-09 01:30:00,66.11,79.16,,,352.65,0.0,5.3,101.75,6.2,0.49,118.4444827586207,79.16,118.4444827586207,Moderate
1765227600,2025-12-08 21:00:00,2025-12-09 02:30:00,68.79,81.74,,,345.99,0.0,4.48,100.84,5.66,0.38,127.59344827586209,81.74,127.59344827586209,Moderate
1765231200,2025-12-08 22:00:00,2025-12-09 03:30:00,72.21,85.23,,,340.28,0.0,3.88,100.28,5.24,0.28,139.26862068965517,85.23,139.26862068965517,Moderate
1765234800,2025-12-08 23:00:00,2025-12-09 04:30:00,75.97,89.13,,,335.63,0.0,3.46,100.15,4.9,0.17,152.1044827586207,89.13,152.1044827586207,Moderate
1765238400,2025-12-09 00:00:00,2025-12-09 05:30:00,79.96,93.41,,,333.23,0.0,3.27,100.28,4.71,0.08,165.7255172413793,93.41,165.7255172413793,Moderate
1765242000,2025-12-09 01:00:00,2025-12-09 06:30:00,83.59,97.07,,,332.64,0.0,3.4,100.54,4.72,0.02,178.11758620689656,97.07,178.11758620689656,Moderate
1765245600,2025-12-09 02:00:00,2025-12-09 07:30:00,86.62,100.28,,,338.72,0.01,4.3,100.33,5.11,0.0,188.46137931034485,,188.46137931034485,Moderate
1765249200,2025-12-09 03:00:00,2025-12-09 08:30:00,88.25,102.0,,,345.13,0.11,5.67,101.02,5.77,0.0,194.02586206896552,101.66442953020135,194.02586206896552,Moderate
1765252800,2025-12-09 04:00:00,2025-12-09 09:30:00,87.37,99.72,,,337.07,0.24,5.89,110.12,6.62,0.0,191.02172413793105,99.72,191.02172413793105,Moderate
1765256400,2025-12-09 05:00:00,2025-12-09 10:30:00,85.37,95.11,,,328.52,0.25,5.75,117.31,6.61,0.0,184.1941379310345,95.11,184.1941379310345,Moderate
1765260000,2025-12-09 06:00:00,2025-12-09 11:30:00,83.81,91.88,,,322.48,0.21,5.46,124.31,6.62,0.0,178.8686206896552,91.88,178.8686206896552,Moderate
1765263600,2025-12-09 07:00:00,2025-12-09 12:30:00,78.51,86.54,,,315.1,0.16,4.69,131.98,6.47,0.0,160.77551724137933,86.54,160.77551724137933,Moderate
1765267200,2025-12-09 08:00:00,2025-12-09 13:30:00,72.72,82.64,,,302.64,0.12,3.84,137.01,6.37,0.0,141.00965517241377,82.64,141.00965517241377,Moderate
1765270800,2025-12-09 09:00:00,2025-12-09 14:30:00,73.63,86.7,,,294.77,0.07,3.45,140.52,6.58,0.0,144.11620689655172,86.7,144.11620689655172,Moderate
1765274400,2025-12-09 10:00:00,2025-12-09 15:30:00,79.09,96.07,,,294.38,0.07,3.49,143.75,7.01,0.0,162.75551724137932,96.07,162.75551724137932,Moderate
1765278000,2025-12-09 11:00:00,2025-12-09 16:30:00,86.11,106.88,,,301.37,0.05,4.42,143.42,7.74,0.0,186.7203448275862,104.90684563758388,186.7203448275862,Moderate
1765281600,2025-12-09 12:00:00,2025-12-09 17:30:00,89.58,112.23,,,309.08,0.01,5.92,140.58,8.36,0.0,198.5662068965517,108.46154362416108,198.5662068965517,Moderate
1765285200,2025-12-09 13:00:00,2025-12-09 18:30:00,90.55,113.97,,,314.85,0.0,7.03,136.29,8.8,0.0,,109.61765100671141,109.61765100671141,Moderate
1765288800,2025-12-09 14:00:00,2025-12-09 19:30:00,91.36,115.15,,,320.44,0.0,7.34,132.25,9.26,0.0,202.22896551724136,110.401677852349,202.22896551724136,Poor
1765292400,2025-12-09 15:00:00,2025-12-09 20:30:00,92.53,116.28,,,325.47,0.0,7.16,128.13,9.49,0.0,206.22310344827588,111.15248322147652,206.22310344827588,Poor
1765296000,2025-12-09 16:00:00,2025-12-09 21:30:00,93.8,117.13,,,325.61,0.0,6.65,123.57,9.22,0.0,210.55862068965516,111.71724832214765,210.55862068965516,Poor
1765299600,2025-12-09 17:00:00,2025-12-09 22:30:00,97.25,120.47,,,330.3,0.0,6.33,120.34,8.81,0.0,222.33620689655172,113.93644295302013,222.33620689655172,Poor
1765303200,2025-12-09 18:00:00,2025-12-09 23:30:00,102.44,125.56,,,334.53,0.0,6.02,118.55,8.32,0.0,240.05379310344827,117.31838926174497,240.05379310344827,Poor
1765306800,2025-12-09 19:00:00,2025-12-10 00:30:00,107.95,130.64,,,335.11,0.0,5.5,117.13,7.74,0.0,258.8637931034483,120.69369127516778,258.8637931034483,Poor
1765310400,2025-12-09 20:00:00,2025-12-10 01:30:00,113.69,134.92000000000002,,,337.02,0.0,4.81,116.5,7.17,0.0,278.4589655172414,123.53744966442954,278.4589655172414,Poor
1765314000,2025-12-09 21:00:00,2025-12-10 02:30:00,119.73,134.92000000000002,,,338.82,0.0,4.14,116.54,6.58,0.0,299.07827586206895,123.53744966442954,299.07827586206895,Poor
1765317600,2025-12-09 22:00:00,2025-12-10 03:30:00,120.19,134.92000000000002,,,340.26,0.0,3.63,116.07,6.02,0.0,,123.53744966442954,123.53744966442954,Moderate
1765321200,2025-12-09 23:00:00,2025-12-10 04:30:00,120.19,134.92000000000002,,,343.24,0.0,3.28,115.88,5.5,0.0,,123.53744966442954,123.53744966442954,Moderate
1765324800,2025-12-10 00:00:00,2025-12-10 05:30:00,120.19,134.92000000000002,,,347.18,0.0,3.1,115.89,5.04,0.0,,123.53744966442954,123.53744966442954,Moderate
1765328400,2025-12-10 01:00:00,2025-12-10 06:30:00,120.19,134.92000000000002,,,349.59,0.0,3.2,116.02,4.78,0.0,,123.53744966442954,123.53744966442954,Moderate
1765332000,2025-12-10 02:00:00,2025-12-10 07:30:00,120.19,134.92000000000002,,,356.14,0.01,4.12,116.53,5.0,0.0,,123.53744966442954,123.53744966442954,Moderate
1765335600,2025-12-10 03:00:00,2025-12-10 08:30:00,120.19,134.92000000000002,,,358.53,0.13,5.43,118.74,5.69,0.0,,123.53744966442954,123.53744966442954,Moderate
1765339200,2025-12-10 04:00:00,2025-12-10 09:30:00,120.19,134.92000000000002,,,332.42,0.16,5.46,128.75,7.03,0.0,,123.53744966442954,123.53744966442954,Moderate
1765342800,2025-12-10 05:00:00,2025-12-10 10:30:00,118.5,134.92000000000002,,,317.0,0.23,4.88,133.13,7.68,0.0,294.87931034482756,123.53744966442954,294.87931034482756,Poor
1765346400,2025-12-10 06:00:00,2025-12-10 11:30:00,112.42,134.92000000000002,,,310.12,0.22,3.97,138.29,8.02,0.0,274.1234482758621,123.53744966442954,274.1234482758621,Poor
1765350000,2025-12-10 07:00:00,2025-12-10 12:30:00,106.41,129.64,,,302.43,0.19,3.04,144.72,7.99,0.0,253.60655172413792,120.02926174496643,253.60655172413792,Poor
1765353600,2025-12-10 08:00:00,2025-12-10 13:30:00,103.08,126.12,,,294.98,0.15,2.67,147.32,7.95,0.0,242.23862068965516,117.69046979865772,242.23862068965516,Poor
1765357200,2025-12-10 09:00:00,2025-12-10 14:30:00,104.23,127.63,,,298.41,0.14,2.62,149.61,8.08,0.0,246.1644827586207,118.69375838926175,246.1644827586207,Poor
1765360800,2025-12-10 10:00:00,2025-12-10 15:30:00,107.54,131.38,,,310.34,0.14,2.87,152.33,8.25,0.0,257.4641379310345,121.18536912751678,257.4641379310345,Poor
1765364400,2025-12-10 11:00:00,2025-12-10 16:30:00,112.58,134.92000000000002,,,328.73,0.11,3.85,152.87,8.5,0.0,274.6696551724138,123.53744966442954,274.6696551724138,Poor
1765368000,2025-12-10 12:00:00,2025-12-10 17:30:00,118.2,134.92000000000002,,,351.4,0.03,5.4,151.45,8.72,0.0,293.8551724137931,123.53744966442954,293.8551724137931,Poor
1765371600,2025-12-10 13:00:00,2025-12-10 18:30:00,120.19,134.92000000000002,,,372.77,0.0,6.41,148.39,8.71,0.0,,123.53744966442954,123.53744966442954,Moderate
1765375200,2025-12-10 14:00:00,2025-12-10 19:30:00,120.19,134.92000000000002,,,396.04,0.0,6.86,144.76,8.63,0.0,,123.53744966442954,123.53744966442954,Moderate
1765378800,2025-12-10 15:00:00,2025-12-10 20:30:00,120.19,134.92000000000002,,,415.4,0.0,6.78,141.32,8.53,0.0,,123.53744966442954,123.53744966442954,Moderate
1765382400,2025-12-10 16:00:00,2025-12-10 21:30:00,120.19,134.92000000000002,,,428.24,0.0,6.3,137.43,8.22,0.0,,123.53744966442954,123.53744966442954,Moderate
1765386000,2025-12-10 17:00:00,2025-12-10 22:30:00,120.19,134.92000000000002,,,445.51,0.0,5.94,135.03,7.89,0.0,,123.53744966442954,123.53744966442954,Moderate
1765389600,2025-12-10 18:00:00,2025-12-10 23:30:00,120.19,134.92000000000002,,,461.28,0.0,5.65,133.08,7.48,0.0,,123.53744966442954,123.53744966442954,Moderate
1765393200,2025-12-10 19:00:00,2025-12-11 00:30:00,120.19,134.92000000000002,,,471.63,0.0,5.19,129.97,6.97,0.0,,123.53744966442954,123.53744966442954,Moderate
1765396800,2025-12-10 20:00:00,2025-12-11 01:30:00,120.19,134.92000000000002,,,479.13,0.0,4.58,127.1,6.47,0.0,,123.53744966442954,123.53744966442954,Moderate
1765400400,2025-12-10 21:00:00,2025-12-11 02:30:00,120.19,134.92000000000002,,,483.2,0.0,3.94,124.86,5.93,0.0,,123.53744966442954,123.53744966442954,Moderate
1765404000,2025-12-10 22:00:00,2025-12-11 03:30:00,120.19,134.92000000000002,,,482.07,0.0,3.46,122.03,5.35,0.0,,123.53744966442954,123.53744966442954,Moderate
1765407600,2025-12-10 23:00:00,2025-12-11 04:30:00,120.19,134.92000000000002,,,481.08,0.0,3.14,118.32,4.76,0.0,,123.53744966442954,123.53744966442954,Moderate
1765411200,2025-12-11 00:00:00,2025-12-11 05:30:00,120.19,134.92000000000002,,,479.01,0.0,3.03,114.47,4.3,0.0,,123.53744966442954,123.53744966442954,Moderate
1765414800,2025-12-11 01:00:00,2025-12-11 06:30:00,120.19,134.92000000000002,,,475.87,0.0,3.26,110.85,4.13,0.0,,123.53744966442954,123.53744966442954,Moderate
1765418400,2025-12-11 02:00:00,2025-12-11 07:30:00,120.19,134.92000000000002,,,479.62,0.01,4.46,107.81,4.53,0.0,,123.53744966442954,123.53744966442954,Moderate
1765422000,2025-12-11 03:00:00,2025-12-11 08:30:00,120.19,134.92000000000002,,,480.5,0.17,6.03,110.0,5.56,0.0,,123.53744966442954,123.53744966442954,Moderate
1765425600,2025-12-11 04:00:00,2025-12-11 09:30:00,120.19,134.92000000000002,,,449.69,0.28,5.34,129.36,7.15,0.0,,123.53744966442954,123.53744966442954,Moderate
1765429200,2025-12-11 05:00:00,2025-12-11 10:30:00,120.19,134.92000000000002,,,433.62,0.23,4.45,141.04,7.71,0.0,,123.53744966442954,123.53744966442954,Moderate
1765432800,2025-12-11 06:00:00,2025-12-11 11:30:00,120.19,134.92000000000002,,,425.86,0.14,3.62,150.99,8.22,0.0,,123.53744966442954,123.53744966442954,Moderate
1765436400,2025-12-11 07:00:00,2025-12-11 12:30:00,120.19,134.92000000000002,,,418.26,0.1,2.97,158.99,8.33,0.0,,123.53744966442954,123.53744966442954,Moderate
1765440000,2025-12-11 08:00:00,2025-12-11 13:30:00,120.19,134.92000000000002,,,412.92,0.09,2.65,163.15,8.35,0.0,,123.53744966442954,123.53744966442954,Moderate
1765443600,2025-12-11 09:00:00,2025-12-11 14:30:00,120.19,134.92000000000002,,,415.65,0.1,2.6,166.68,8.52,0.0,,123.53744966442954,123.53744966442954,Moderate
1765447200,2025-12-11 10:00:00,2025-12-11 15:30:00,120.19,134.92000000000002,,,426.87,0.12,2.91,170.75,8.91,0.0,,123.53744966442954,123.53744966442954,Moderate
1765450800,2025-12-11 11:00:00,2025-12-11 16:30:00,120.19,134.92000000000002,,,448.07,0.1,4.02,171.19,9.53,0.0,,123.53744966442954,123.53744966442954,Moderate
1765454400,2025-12-11 12:00:00,2025-12-11 17:30:00,120.19,134.92000000000002,,,472.5,0.03,5.69,167.63,9.96,0.0,,123.53744966442954,123.53744966442954,Moderate
1765458000,2025-12-11 13:00:00,2025-12-11 18:30:00,120.19,134.92000000000002,,,494.99,0.0,6.75,160.25,10.0,0.0,,123.53744966442954,123.53744966442954,Moderate
1765461600,2025-12-11 14:00:00,2025-12-11 19:30:00,120.19,134.92000000000002,,,516.17,0.0,6.98,153.11,9.8,0.0,,123.53744966442954,123.53744966442954,Moderate
1765465200,2025-12-11 15:00:00,2025-12-11 20:30:00,120.19,134.92000000000002,,,528.95,0.0,6.66,146.63,9.49,0.0,,123.53744966442954,123.53744966442954,Moderate
1765468800,2025-12-11 16:00:00,2025-12-11 21:30:00,120.19,134.92000000000002,,,529.22,0.0,6.05,140.1,8.77,0.0,,123.53744966442954,123.53744966442954,Moderate
1765472400,2025-12-11 17:00:00,2025-12-11 22:30:00,120.19,134.92000000000002,,,529.81,0.0,5.7,134.48,7.87,0.0,,123.53744966442954,123.53744966442954,Moderate
1765476000,2025-12-11 18:00:00,2025-12-11 23:30:00,120.19,134.92000000000002,,,526.83,0.0,5.44,129.45,7.02,0.0,,123.53744966442954,123.53744966442954,Moderate
1765479600,2025-12-11 19:00:00,2025-12-12 00:30:00,120.19,134.92000000000002,,,519.39,0.0,5.06,124.32,6.25,0.0,,123.53744966442954,123.53744966442954,Moderate
1765483200,2025-12-11 20:00:00,2025-12-12 01:30:00,120.19,134.92000000000002,,,515.31,0.0,4.53,120.3,5.7,0.0,,123.53744966442954,123.53744966442954,Moderate
1765486800,2025-12-11 21:00:00,2025-12-12 02:30:00,120.19,134.92000000000002,,,508.84,0.0,3.96,117.24,5.24,0.0,,123.53744966442954,123.53744966442954,Moderate
1765490400,2025-12-11 22:00:00,2025-12-12 03:30:00,120.19,134.92000000000002,,,503.73,0.0,3.54,114.44,4.91,0.0,,123.53744966442954,123.53744966442954,Moderate
1765494000,2025-12-11 23:00:00,2025-12-12 04:30:00,120.19,134.92000000000002,,,502.83,0.0,3.3,112.52,4.74,0.02,,123.53744966442954,123.53744966442954,Moderate
1765497600,2025-12-12 00:00:00,2025-12-12 05:30:00,120.19,134.92000000000002,,,502.65,0.0,3.26,111.23,4.72,0.0,,123.53744966442954,123.53744966442954,Moderate
1765501200,2025-12-12 01:00:00,2025-12-12 06:30:00,120.19,134.92000000000002,,,499.32,0.0,3.55,109.9,4.85,0.0,,123.53744966442954,123.53744966442954,Moderate
1765504800,2025-12-12 02:00:00,2025-12-12 07:30:00,120.19,134.92000000000002,,,498.08,0.01,4.75,108.59,5.3,0.0,,123.53744966442954,123.53744966442954,Moderate
