timestamp_unix,timestamp_utc,timestamp_ist,pm2_5,pm10,temp_c,humidity,co,no,no2,o3,so2,nh3
1758610800,2025-09-23 07:00:00,2025-09-23 12:30:00,9.96,13.12,,,158.34,1.19,7.78,35.0,12.74,2.01
1758614400,2025-09-23 08:00:00,2025-09-23 13:30:00,7.61,9.96,,,138.3,0.6,6.94,35.38,11.12,1.73
1758618000,2025-09-23 09:00:00,2025-09-23 14:30:00,6.03,8.05,,,133.38,0.48,6.73,34.86,9.97,1.79
1758621600,2025-09-23 10:00:00,2025-09-23 15:30:00,5.17,7.05,,,141.12,0.36,7.9,32.61,9.81,2.33
1758625200,2025-09-23 11:00:00,2025-09-23 16:30:00,4.96,6.96,,,159.91,0.24,10.12,28.63,9.3,3.26
1758628800,2025-09-23 12:00:00,2025-09-23 17:30:00,4.98,7.19,,,181.98,0.1,12.71,24.71,8.42,3.91
1758632400,2025-09-23 13:00:00,2025-09-23 18:30:00,5.37,7.95,,,207.03,0.03,15.36,20.66,9.35,4.3
1758636000,2025-09-23 14:00:00,2025-09-23 19:30:00,6.55,9.98,,,238.1,0.04,18.17,17.24,11.34,4.62
1758639600,2025-09-23 15:00:00,2025-09-23 20:30:00,8.36,12.58,,,262.23,0.05,20.48,14.77,13.7,4.52
1758643200,2025-09-23 16:00:00,2025-09-23 21:30:00,10.44,14.88,,,271.66,0.05,21.63,12.98,13.95,4.15
1758646800,2025-09-23 17:00:00,2025-09-23 22:30:00,12.23,16.65,,,275.91,0.06,22.24,11.77,12.66,3.77
1758650400,2025-09-23 18:00:00,2025-09-23 23:30:00,13.26,17.23,,,273.02,0.07,22.82,10.6,11.53,3.33
1758654000,2025-09-23 19:00:00,2025-09-24 00:30:00,14.0,17.43,,,262.42,0.06,22.89,9.46,10.54,3.02
1758657600,2025-09-23 20:00:00,2025-09-24 01:30:00,15.31,18.66,,,256.65,0.05,22.21,8.48,9.79,2.98
1758661200,2025-09-23 21:00:00,2025-09-24 02:30:00,16.77,20.08,,,251.76,0.04,20.68,7.88,8.9,2.97
1758664800,2025-09-23 22:00:00,2025-09-24 03:30:00,17.45,20.74,,,246.78,0.04,18.55,7.65,7.65,3.04
1758668400,2025-09-23 23:00:00,2025-09-24 04:30:00,16.79,20.04,,,239.41,0.03,15.93,7.84,6.22,3.19
1758672000,2025-09-24 00:00:00,2025-09-24 05:30:00,14.94,18.13,,,230.08,0.03,13.43,8.43,4.93,3.3
1758675600,2025-09-24 01:00:00,2025-09-24 06:30:00,12.45,15.72,,,219.59,0.05,11.46,9.25,4.09,3.3
1758679200,2025-09-24 02:00:00,2025-09-24 07:30:00,10.98,14.8,,,221.94,0.73,10.24,9.93,4.08,3.75
1758682800,2025-09-24 03:00:00,2025-09-24 08:30:00,10.3,14.72,,,228.25,2.69,8.69,12.22,5.27,4.12
1758686400,2025-09-24 04:00:00,2025-09-24 09:30:00,9.22,13.52,,,210.69,4.17,6.9,17.3,8.48,3.73
1758690000,2025-09-24 05:00:00,2025-09-24 10:30:00,8.64,12.72,,,192.35,3.59,5.88,25.19,9.02,3.42
1758693600,2025-09-24 06:00:00,2025-09-24 11:30:00,10.27,14.07,,,175.21,2.37,5.03,38.08,8.91,3.06
1758697200,2025-09-24 07:00:00,2025-09-24 12:30:00,11.16,14.46,,,157.44,0.85,5.08,47.2,8.52,2.52
1758700800,2025-09-24 08:00:00,2025-09-24 13:30:00,9.61,12.62,,,148.54,0.39,5.29,47.61,7.98,2.45
1758704400,2025-09-24 09:00:00,2025-09-24 14:30:00,8.0,10.87,,,145.41,0.24,5.75,46.31,7.78,2.57
1758708000,2025-09-24 10:00:00,2025-09-24 15:30:00,6.96,9.65,,,154.45,0.29,6.78,43.95,7.58,3.2
1758711600,2025-09-24 11:00:00,2025-09-24 16:30:00,6.37,8.96,,,172.25,0.42,8.62,39.53,7.38,3.96
1758715200,2025-09-24 12:00:00,2025-09-24 17:30:00,5.9,8.5,,,192.46,0.26,11.63,33.73,7.72,4.26
1758718800,2025-09-24 13:00:00,2025-09-24 18:30:00,5.78,8.52,,,213.99,0.05,14.51,27.61,8.58,4.45
1758722400,2025-09-24 14:00:00,2025-09-24 19:30:00,6.35,9.53,,,240.87,0.04,16.36,22.77,8.88,4.73
1758726000,2025-09-24 15:00:00,2025-09-24 20:30:00,7.3,10.85,,,263.14,0.03,17.3,19.12,8.98,4.55
1758729600,2025-09-24 16:00:00,2025-09-24 21:30:00,8.53,12.61,,,272.84,0.03,17.31,16.61,8.31,4.28
1758733200,2025-09-24 17:00:00,2025-09-24 22:30:00,10.43,15.65,,,298.26,0.06,18.0,13.53,7.54,4.44
1758736800,2025-09-24 18:00:00,2025-09-24 23:30:00,12.14,18.04,,,315.78,0.12,18.29,11.19,6.66,4.35
1758740400,2025-09-24 19:00:00,2025-09-25 00:30:00,13.24,18.99,,,317.19,0.15,17.76,10.03,5.74,4.07
1758744000,2025-09-24 20:00:00,2025-09-25 01:30:00,14.2,19.51,,,306.12,0.1,16.61,10.21,5.28,3.8
1758747600,2025-09-24 21:00:00,2025-09-25 02:30:00,15.05,19.87,,,288.76,0.05,15.34,11.18,5.23,3.55
1758751200,2025-09-24 22:00:00,2025-09-25 03:30:00,15.26,19.62,,,267.43,0.02,14.01,12.69,5.29,3.3
1758754800,2025-09-24 23:00:00,2025-09-25 04:30:00,14.6,18.65,,,252.03,0.01,12.53,13.41,4.8,3.39
1758758400,2025-09-25 00:00:00,2025-09-25 05:30:00,13.59,17.4,,,239.19,0.01,11.22,13.87,4.26,3.5
1758762000,2025-09-25 01:00:00,2025-09-25 06:30:00,12.64,16.36,,,228.48,0.03,10.31,14.07,3.97,3.67
1758765600,2025-09-25 02:00:00,2025-09-25 07:30:00,12.13,16.25,,,227.98,0.61,9.76,14.3,4.16,4.13
1758769200,2025-09-25 03:00:00,2025-09-25 08:30:00,11.81,16.42,,,230.37,2.23,8.73,16.38,5.14,4.48
1758772800,2025-09-25 04:00:00,2025-09-25 09:30:00,11.35,15.91,,,213.66,3.22,7.89,20.52,7.86,4.02
1758776400,2025-09-25 05:00:00,2025-09-25 10:30:00,11.72,16.2,,,203.68,3.44,7.49,26.03,10.03,3.73
1758780000,2025-09-25 06:00:00,2025-09-25 11:30:00,13.6,17.86,,,194.12,3.2,7.4,34.11,12.44,3.39
1758783600,2025-09-25 07:00:00,2025-09-25 12:30:00,11.02,13.89,,,163.0,2.03,6.97,37.34,12.1,2.59
1758787200,2025-09-25 08:00:00,2025-09-25 13:30:00,7.43,9.5,,,148.47,1.23,7.03,34.26,9.84,2.47
1758790800,2025-09-25 09:00:00,2025-09-25 14:30:00,5.96,7.83,,,146.76,0.89,7.5,32.23,8.81,2.59
1758794400,2025-09-25 10:00:00,2025-09-25 15:30:00,5.53,7.32,,,152.16,1.05,8.2,30.65,9.63,2.77
1758798000,2025-09-25 11:00:00,2025-09-25 16:30:00,5.99,7.85,,,164.23,1.54,9.39,29.49,10.71,3.05
1758801600,2025-09-25 12:00:00,2025-09-25 17:30:00,6.54,8.56,,,178.96,1.4,12.11,26.81,11.32,3.23
1758805200,2025-09-25 13:00:00,2025-09-25 18:30:00,7.26,9.69,,,200.02,0.19,17.02,20.71,11.13,3.67
1758808800,2025-09-25 14:00:00,2025-09-25 19:30:00,8.41,11.66,,,232.53,0.07,20.08,16.31,10.47,4.48
1758812400,2025-09-25 15:00:00,2025-09-25 20:30:00,9.57,13.61,,,262.62,0.09,21.69,13.28,9.69,4.92
1758816000,2025-09-25 16:00:00,2025-09-25 21:30:00,10.55,15.37,,,283.31,0.1,22.07,11.06,8.49,5.18
1758819600,2025-09-25 17:00:00,2025-09-25 22:30:00,11.5,17.1,,,299.89,0.13,21.96,9.63,7.52,5.32
1758823200,2025-09-25 18:00:00,2025-09-25 23:30:00,12.18,18.05,,,308.47,0.16,21.4,8.72,6.59,5.2
1758826800,2025-09-25 19:00:00,2025-09-26 00:30:00,12.36,17.9,,,303.49,0.14,20.05,8.45,5.76,4.89
1758830400,2025-09-25 20:00:00,2025-09-26 01:30:00,12.34,17.4,,,290.89,0.07,18.04,8.9,5.3,4.61
1758834000,2025-09-25 21:00:00,2025-09-26 02:30:00,11.76,16.26,,,272.84,0.03,15.68,9.94,4.82,4.33
1758837600,2025-09-25 22:00:00,2025-09-26 03:30:00,10.15,14.07,,,248.18,0.02,13.03,11.8,4.11,3.82
1758841200,2025-09-25 23:00:00,2025-09-26 04:30:00,8.33,11.82,,,228.02,0.01,10.85,13.09,3.37,3.7
1758844800,2025-09-26 00:00:00,2025-09-26 05:30:00,6.92,10.15,,,213.32,0.02,9.45,13.81,2.9,3.77
1758848400,2025-09-26 01:00:00,2025-09-26 06:30:00,6.14,9.37,,,204.85,0.04,8.85,13.87,2.82,3.79
1758852000,2025-09-26 02:00:00,2025-09-26 07:30:00,6.25,9.97,,,209.24,0.58,8.9,13.57,3.57,3.89
1758855600,2025-09-26 03:00:00,2025-09-26 08:30:00,6.75,11.01,,,214.31,2.22,8.37,14.71,5.53,3.91
1758859200,2025-09-26 04:00:00,2025-09-26 09:30:00,7.12,11.23,,,197.11,3.12,8.34,17.24,10.03,3.43
1758862800,2025-09-26 05:00:00,2025-09-26 10:30:00,7.03,10.92,,,180.63,3.28,7.94,21.47,12.6,3.27
1758866400,2025-09-26 06:00:00,2025-09-26 11:30:00,7.4,11.17,,,170.29,3.02,7.68,27.58,14.27,3.13
1758870000,2025-09-26 07:00:00,2025-09-26 12:30:00,8.06,11.41,,,156.52,1.98,7.16,37.04,13.94,2.65
1758873600,2025-09-26 08:00:00,2025-09-26 13:30:00,7.64,10.58,,,146.06,1.14,6.76,42.52,12.25,2.35
1758877200,2025-09-26 09:00:00,2025-09-26 14:30:00,6.59,9.3,,,143.1,0.82,7.01,43.5,11.47,2.35
1758880800,2025-09-26 10:00:00,2025-09-26 15:30:00,5.53,8.18,,,149.25,0.73,7.9,42.6,10.72,2.82
1758884400,2025-09-26 11:00:00,2025-09-26 16:30:00,4.87,7.69,,,164.71,0.57,10.03,39.36,10.05,3.73
1758888000,2025-09-26 12:00:00,2025-09-26 17:30:00,4.51,7.6,,,184.42,0.26,13.28,35.1,9.94,4.61
1758891600,2025-09-26 13:00:00,2025-09-26 18:30:00,4.69,8.28,,,207.19,0.02,16.54,30.72,10.21,5.57
1758895200,2025-09-26 14:00:00,2025-09-26 19:30:00,5.45,9.84,,,232.08,0.01,18.66,27.16,10.32,6.82
1758898800,2025-09-26 15:00:00,2025-09-26 20:30:00,6.31,11.45,,,252.2,0.01,19.37,24.05,9.8,7.91
1758902400,2025-09-26 16:00:00,2025-09-26 21:30:00,6.95,12.35,,,264.49,0.01,18.98,20.81,8.89,8.5
1758906000,2025-09-26 17:00:00,2025-09-26 22:30:00,7.54,13.17,,,278.97,0.02,18.86,17.63,8.23,8.81
1758909600,2025-09-26 18:00:00,2025-09-26 23:30:00,7.82,13.44,,,285.16,0.03,18.81,14.73,7.99,8.39
1758913200,2025-09-26 19:00:00,2025-09-27 00:30:00,7.66,12.87,,,274.42,0.03,17.98,12.72,7.82,7.68
1758916800,2025-09-26 20:00:00,2025-09-27 01:30:00,7.36,12.0,,,253.46,0.01,16.2,12.09,7.39,7.45
1758920400,2025-09-26 21:00:00,2025-09-27 02:30:00,6.89,10.87,,,226.4,0.01,13.72,12.55,6.66,6.93
1758924000,2025-09-26 22:00:00,2025-09-27 03:30:00,6.23,9.64,,,198.48,0.01,11.12,13.46,5.63,5.81
1758927600,2025-09-26 23:00:00,2025-09-27 04:30:00,6.17,9.3,,,187.0,0.01,9.86,13.12,4.82,5.57
1758931200,2025-09-27 00:00:00,2025-09-27 05:30:00,6.29,9.27,,,180.84,0.01,9.19,12.67,4.33,5.5
1758934800,2025-09-27 01:00:00,2025-09-27 06:30:00,6.41,9.41,,,178.73,0.03,8.94,12.06,4.1,5.45
1758938400,2025-09-27 02:00:00,2025-09-27 07:30:00,6.78,10.22,,,185.68,1.12,8.05,12.74,4.39,5.48
1758942000,2025-09-27 03:00:00,2025-09-27 08:30:00,7.53,11.52,,,195.39,3.52,5.99,16.16,5.48,5.36
1758945600,2025-09-27 04:00:00,2025-09-27 09:30:00,8.67,12.82,,,190.56,3.96,6.2,19.88,8.29,4.74
1758949200,2025-09-27 05:00:00,2025-09-27 10:30:00,9.86,13.97,,,181.66,3.76,6.53,24.46,11.08,4.34
1758952800,2025-09-27 06:00:00,2025-09-27 11:30:00,11.29,15.19,,,171.75,3.26,6.66,30.53,13.68,3.94
1758956400,2025-09-27 07:00:00,2025-09-27 12:30:00,8.65,11.28,,,143.07,1.26,7.0,32.21,12.84,2.66
1758960000,2025-09-27 08:00:00,2025-09-27 13:30:00,5.65,7.43,,,128.1,0.59,6.08,32.17,9.74,2.25
1758963600,2025-09-27 09:00:00,2025-09-27 14:30:00,4.27,5.73,,,123.98,0.39,5.88,32.29,8.3,2.28
1758967200,2025-09-27 10:00:00,2025-09-27 15:30:00,3.61,4.99,,,126.27,0.36,6.26,32.27,7.93,2.57
1758970800,2025-09-27 11:00:00,2025-09-27 16:30:00,3.52,5.0,,,133.72,0.35,7.6,31.12,8.19,3.14
1758974400,2025-09-27 12:00:00,2025-09-27 17:30:00,3.64,5.24,,,143.23,0.2,9.76,29.33,8.65,3.69
1758978000,2025-09-27 13:00:00,2025-09-27 18:30:00,4.0,5.81,,,156.29,0.02,12.14,27.04,9.05,4.45
1758981600,2025-09-27 14:00:00,2025-09-27 19:30:00,4.61,6.96,,,173.93,0.01,13.67,24.98,9.19,5.47
1758985200,2025-09-27 15:00:00,2025-09-27 20:30:00,5.13,8.11,,,188.34,0.01,14.19,22.97,9.24,6.08
1758988800,2025-09-27 16:00:00,2025-09-27 21:30:00,5.59,9.26,,,199.63,0.01,14.07,20.32,8.37,6.42
1758992400,2025-09-27 17:00:00,2025-09-27 22:30:00,6.11,10.6,,,215.27,0.03,14.23,17.2,7.55,6.94
1758996000,2025-09-27 18:00:00,2025-09-27 23:30:00,6.36,11.19,,,225.15,0.06,14.38,14.26,7.09,7.1
1758999600,2025-09-27 19:00:00,2025-09-28 00:30:00,6.11,10.54,,,219.51,0.07,13.85,12.35,6.5,6.83
1759003200,2025-09-27 20:00:00,2025-09-28 01:30:00,5.67,9.49,,,206.55,0.04,12.55,11.91,5.74,6.84
1759006800,2025-09-27 21:00:00,2025-09-28 02:30:00,5.21,8.52,,,190.68,0.01,10.89,12.48,5.11,6.72
1759010400,2025-09-27 22:00:00,2025-09-28 03:30:00,4.83,7.83,,,175.49,0.01,9.25,13.51,4.5,6.07
1759014000,2025-09-27 23:00:00,2025-09-28 04:30:00,5.02,7.97,,,173.21,0.01,8.66,13.15,3.97,5.99
1759017600,2025-09-28 00:00:00,2025-09-28 05:30:00,5.54,8.53,,,174.72,0.01,8.63,12.5,3.8,5.73
1759021200,2025-09-28 01:00:00,2025-09-28 06:30:00,6.29,9.45,,,178.33,0.04,9.03,11.55,3.94,5.49
1759024800,2025-09-28 02:00:00,2025-09-28 07:30:00,7.38,11.05,,,189.19,1.1,8.77,11.86,4.63,5.61
1759028400,2025-09-28 03:00:00,2025-09-28 08:30:00,8.53,12.68,,,197.8,3.43,7.12,14.95,6.23,5.55
1759032000,2025-09-28 04:00:00,2025-09-28 09:30:00,9.02,12.9,,,179.3,3.6,7.26,18.83,10.14,4.57
1759035600,2025-09-28 05:00:00,2025-09-28 10:30:00,9.44,13.18,,,168.53,3.42,7.57,22.76,13.06,4.23
1759039200,2025-09-28 06:00:00,2025-09-28 11:30:00,11.04,14.74,,,162.26,2.89,7.97,28.41,15.29,4.1
1759042800,2025-09-28 07:00:00,2025-09-28 12:30:00,9.14,11.7,,,135.18,1.29,7.3,32.52,13.66,2.66
1759046400,2025-09-28 08:00:00,2025-09-28 13:30:00,6.14,7.99,,,123.26,0.67,6.68,32.3,10.72,2.19
1759050000,2025-09-28 09:00:00,2025-09-28 14:30:00,4.56,6.15,,,121.24,0.56,6.81,31.66,9.65,2.25
1759053600,2025-09-28 10:00:00,2025-09-28 15:30:00,4.24,6.08,,,132.18,0.58,7.88,31.02,9.12,3.09
1759057200,2025-09-28 11:00:00,2025-09-28 16:30:00,4.69,7.15,,,153.46,0.57,10.09,29.22,9.02,4.51
1759060800,2025-09-28 12:00:00,2025-09-28 17:30:00,5.18,8.23,,,176.49,0.37,13.1,26.87,8.89,5.75
1759064400,2025-09-28 13:00:00,2025-09-28 18:30:00,5.66,9.31,,,197.23,0.13,15.69,24.31,8.64,6.77
1759068000,2025-09-28 14:00:00,2025-09-28 19:30:00,6.17,10.38,,,210.45,0.05,16.46,23.19,8.57,7.55
1759071600,2025-09-28 15:00:00,2025-09-28 20:30:00,6.33,10.76,,,209.14,0.01,15.52,23.67,8.74,7.85
1759075200,2025-09-28 16:00:00,2025-09-28 21:30:00,5.99,10.29,,,196.68,0.0,13.68,24.14,8.67,7.78
1759078800,2025-09-28 17:00:00,2025-09-28 22:30:00,6.08,10.63,,,201.6,0.0,13.17,22.26,7.92,8.11
1759082400,2025-09-28 18:00:00,2025-09-28 23:30:00,6.17,10.75,,,205.79,0.0,13.07,19.97,7.38,8.02
1759086000,2025-09-28 19:00:00,2025-09-29 00:30:00,6.01,10.22,,,203.46,0.0,12.6,17.95,6.71,7.69
1759089600,2025-09-28 20:00:00,2025-09-29 01:30:00,5.77,9.65,,,200.64,0.0,11.75,16.62,5.8,7.74
1759093200,2025-09-28 21:00:00,2025-09-29 02:30:00,5.42,8.98,,,193.7,0.0,10.52,16.17,4.92,7.44
1759096800,2025-09-28 22:00:00,2025-09-29 03:30:00,4.81,8.0,,,180.16,0.0,8.87,17.0,4.11,6.52
1759100400,2025-09-28 23:00:00,2025-09-29 04:30:00,4.48,7.46,,,170.57,0.0,7.78,17.57,3.66,6.0
1759104000,2025-09-29 00:00:00,2025-09-29 05:30:00,4.47,7.37,,,164.67,0.01,7.35,17.84,3.72,5.69
1759107600,2025-09-29 01:00:00,2025-09-29 06:30:00,4.75,7.75,,,162.67,0.02,7.64,17.64,4.39,5.47
1759111200,2025-09-29 02:00:00,2025-09-29 07:30:00,5.32,8.81,,,170.27,0.65,7.85,17.92,5.25,5.58
1759114800,2025-09-29 03:00:00,2025-09-29 08:30:00,6.07,10.15,,,180.21,2.49,6.91,20.53,6.74,5.57
1759118400,2025-09-29 04:00:00,2025-09-29 09:30:00,7.31,11.45,,,171.41,3.02,7.82,24.33,11.46,4.3
1759122000,2025-09-29 05:00:00,2025-09-29 10:30:00,8.82,12.93,,,163.2,2.93,8.36,30.72,14.94,3.49
1759125600,2025-09-29 06:00:00,2025-09-29 11:30:00,12.49,16.66,,,160.05,2.49,8.26,41.34,17.09,3.06
1759129200,2025-09-29 07:00:00,2025-09-29 12:30:00,14.43,18.15,,,150.59,1.37,8.07,51.0,16.85,2.49
1759132800,2025-09-29 08:00:00,2025-09-29 13:30:00,12.33,15.56,,,144.2,0.94,7.84,52.68,15.23,2.32
1759136400,2025-09-29 09:00:00,2025-09-29 14:30:00,10.67,13.66,,,143.59,0.9,7.84,52.36,14.09,2.39
1759140000,2025-09-29 10:00:00,2025-09-29 15:30:00,10.18,13.54,,,159.94,0.85,9.42,48.32,12.91,3.38
1759143600,2025-09-29 11:00:00,2025-09-29 16:30:00,10.61,14.88,,,192.44,0.61,13.3,39.83,11.93,5.05
1759147200,2025-09-29 12:00:00,2025-09-29 17:30:00,11.32,16.49,,,228.41,0.26,18.55,30.73,11.5,6.48
1759150800,2025-09-29 13:00:00,2025-09-29 18:30:00,12.47,18.52,,,262.77,0.03,23.22,23.24,11.34,7.57
1759154400,2025-09-29 14:00:00,2025-09-29 19:30:00,13.43,20.33,,,287.62,0.03,24.98,19.23,10.89,8.13
1759158000,2025-09-29 15:00:00,2025-09-29 20:30:00,13.38,20.71,,,295.34,0.03,23.81,18.49,10.02,8.21
1759161600,2025-09-29 16:00:00,2025-09-29 21:30:00,12.79,20.11,,,298.43,0.04,21.34,18.77,8.43,8.04
1759165200,2025-09-29 17:00:00,2025-09-29 22:30:00,13.22,20.99,,,320.98,0.07,20.36,17.51,6.99,8.21
1759168800,2025-09-29 18:00:00,2025-09-29 23:30:00,13.6,21.36,,,337.58,0.12,19.76,16.07,6.09,8.19
1759172400,2025-09-29 19:00:00,2025-09-30 00:30:00,13.15,20.19,,,330.19,0.1,18.42,15.47,5.23,7.43
1759176000,2025-09-29 20:00:00,2025-09-30 01:30:00,12.66,19.05,,,318.53,0.05,16.61,15.14,4.41,6.5
1759179600,2025-09-29 21:00:00,2025-09-30 02:30:00,12.18,17.88,,,302.78,0.02,14.51,15.41,3.8,5.61
1759183200,2025-09-29 22:00:00,2025-09-30 03:30:00,10.95,15.65,,,271.09,0.0,11.85,17.44,3.4,4.96
1759186800,2025-09-29 23:00:00,2025-09-30 04:30:00,9.2,13.23,,,239.96,0.0,9.58,18.96,2.86,4.77
1759190400,2025-09-30 00:00:00,2025-09-30 05:30:00,7.16,10.74,,,209.25,0.0,7.85,19.92,2.44,4.8
1759194000,2025-09-30 01:00:00,2025-09-30 06:30:00,4.76,7.76,,,176.93,0.01,6.47,23.5,2.58,4.24
1759197600,2025-09-30 02:00:00,2025-09-30 07:30:00,5.0,8.4,,,180.61,0.52,6.5,23.47,2.99,4.19
1759201200,2025-09-30 03:00:00,2025-09-30 08:30:00,5.5,9.42,,,188.81,1.96,5.84,25.89,3.94,4.13
1759204800,2025-09-30 04:00:00,2025-09-30 09:30:00,6.41,10.56,,,187.48,2.7,5.4,32.15,5.99,3.82
1759208400,2025-09-30 05:00:00,2025-09-30 10:30:00,9.15,13.5,,,184.42,2.56,5.13,43.99,7.92,3.62
1759212000,2025-09-30 06:00:00,2025-09-30 11:30:00,14.89,19.44,,,182.81,2.09,5.08,59.46,10.15,3.43
1759215600,2025-09-30 07:00:00,2025-09-30 12:30:00,15.87,19.93,,,163.96,0.7,6.92,61.34,12.87,2.5
1759219200,2025-09-30 08:00:00,2025-09-30 13:30:00,12.87,16.34,,,147.87,0.33,7.26,57.21,12.76,2.02
1759222800,2025-09-30 09:00:00,2025-09-30 14:30:00,11.04,14.31,,,143.53,0.23,7.61,55.27,12.45,2.01
1759226400,2025-09-30 10:00:00,2025-09-30 15:30:00,10.43,14.06,,,160.06,0.17,9.48,50.95,11.85,3.19
1759230000,2025-09-30 11:00:00,2025-09-30 16:30:00,11.18,15.7,,,198.56,0.18,13.44,43.48,11.27,5.3
1759233600,2025-09-30 12:00:00,2025-09-30 17:30:00,12.74,18.25,,,243.69,0.11,18.57,36.59,10.98,7.11
1759237200,2025-09-30 13:00:00,2025-09-30 18:30:00,14.95,21.53,,,285.21,0.04,22.76,31.76,10.78,8.44
1759240800,2025-09-30 14:00:00,2025-09-30 19:30:00,16.51,24.07,,,313.94,0.09,24.07,29.52,10.51,9.25
1759244400,2025-09-30 15:00:00,2025-09-30 20:30:00,16.74,24.83,,,323.96,0.16,23.14,28.8,10.13,9.48
1759248000,2025-09-30 16:00:00,2025-09-30 21:30:00,15.7,23.7,,,306.85,0.2,20.45,29.51,9.69,8.86
1759251600,2025-09-30 17:00:00,2025-09-30 22:30:00,14.93,23.2,,,303.15,0.19,19.08,28.9,8.61,8.56
1759255200,2025-09-30 18:00:00,2025-09-30 23:30:00,14.22,22.39,,,303.38,0.1,18.72,26.88,7.89,8.17
1759258800,2025-09-30 19:00:00,2025-10-01 00:30:00,13.49,21.04,,,300.98,0.02,18.4,23.91,7.52,7.88
1759262400,2025-09-30 20:00:00,2025-10-01 01:30:00,12.98,19.94,,,300.92,0.0,17.55,21.07,7.06,7.96
1759266000,2025-09-30 21:00:00,2025-10-01 02:30:00,12.11,18.39,,,292.86,0.0,15.85,19.65,6.23,7.77
1759269600,2025-09-30 22:00:00,2025-10-01 03:30:00,10.22,15.61,,,266.1,0.0,12.86,21.14,4.86,6.79
1759273200,2025-09-30 23:00:00,2025-10-01 04:30:00,8.1,12.65,,,234.7,0.0,9.91,23.03,3.53,6.17
1759276800,2025-10-01 00:00:00,2025-10-01 05:30:00,6.57,10.51,,,208.47,0.0,7.88,24.39,2.75,5.63
1759280400,2025-10-01 01:00:00,2025-10-01 06:30:00,5.84,9.53,,,201.03,0.01,8.4,19.4,2.98,4.86
1759284000,2025-10-01 02:00:00,2025-10-01 07:30:00,5.23,9.16,,,200.82,0.28,8.56,18.43,3.29,3.92
1759287600,2025-10-01 03:00:00,2025-10-01 08:30:00,4.9,9.17,,,204.31,1.31,8.48,19.11,4.17,3.29
1759291200,2025-10-01 04:00:00,2025-10-01 09:30:00,4.48,8.56,,,189.19,2.18,7.42,23.5,6.23,2.48
1759294800,2025-10-01 05:00:00,2025-10-01 10:30:00,4.63,8.66,,,178.06,2.54,6.58,30.25,8.33,2.02
1759298400,2025-10-01 06:00:00,2025-10-01 11:30:00,6.01,10.07,,,170.78,2.52,5.97,41.15,10.5,1.74
1759302000,2025-10-01 07:00:00,2025-10-01 12:30:00,9.2,12.99,,,159.79,1.94,4.79,60.8,10.67,1.35
1759305600,2025-10-01 08:00:00,2025-10-01 13:30:00,11.72,15.2,,,151.92,1.12,4.2,76.27,9.09,1.13
1759309200,2025-10-01 09:00:00,2025-10-01 14:30:00,13.15,16.53,,,151.19,0.73,3.94,85.04,7.89,1.08
1759312800,2025-10-01 10:00:00,2025-10-01 15:30:00,14.01,17.9,,,175.29,0.38,6.31,82.45,7.15,1.53
1759316400,2025-10-01 11:00:00,2025-10-01 16:30:00,14.97,19.95,,,223.63,0.23,11.15,70.53,6.89,2.29
1759320000,2025-10-01 12:00:00,2025-10-01 17:30:00,16.71,22.88,,,277.96,0.08,16.53,60.11,6.95,2.93
1759323600,2025-10-01 13:00:00,2025-10-01 18:30:00,19.43,26.86,,,325.02,0.0,20.22,52.72,7.02,3.36
1759327200,2025-10-01 14:00:00,2025-10-01 19:30:00,22.35,31.11,,,361.42,0.02,21.53,48.68,7.02,3.66
1759330800,2025-10-01 15:00:00,2025-10-01 20:30:00,23.89,33.61,,,378.47,0.06,20.87,46.61,6.88,3.82
1759334400,2025-10-01 16:00:00,2025-10-01 21:30:00,23.27,32.23,,,375.33,0.1,19.26,44.92,8.55,3.56
1759338000,2025-10-01 17:00:00,2025-10-01 22:30:00,22.75,31.15,,,399.32,0.21,19.68,39.73,10.25,3.39
1759341600,2025-10-01 18:00:00,2025-10-01 23:30:00,22.2,30.14,,,421.92,0.45,20.64,34.43,11.68,3.18
1759345200,2025-10-01 19:00:00,2025-10-02 00:30:00,21.83,29.45,,,425.71,0.48,20.95,29.57,10.66,2.9
1759348800,2025-10-01 20:00:00,2025-10-02 01:30:00,22.2,29.96,,,426.52,0.27,20.3,25.64,7.8,2.44
1759352400,2025-10-01 21:00:00,2025-10-02 02:30:00,22.54,30.38,,,427.1,0.11,19.02,22.79,5.62,2.06
1759356000,2025-10-01 22:00:00,2025-10-02 03:30:00,22.88,30.84,,,438.01,0.05,18.08,19.65,4.01,2.04
1759359600,2025-10-01 23:00:00,2025-10-02 04:30:00,23.31,31.6,,,458.2,0.04,17.76,16.13,3.11,2.4
1759363200,2025-10-02 00:00:00,2025-10-02 05:30:00,23.63,32.2,,,472.48,0.06,17.79,13.47,2.87,3.0
1759366800,2025-10-02 01:00:00,2025-10-02 06:30:00,22.88,31.57,,,462.61,0.19,17.45,12.68,2.97,3.51
1759370400,2025-10-02 02:00:00,2025-10-02 07:30:00,22.34,31.96,,,480.16,2.08,16.12,12.07,3.03,3.67
1759374000,2025-10-02 03:00:00,2025-10-02 08:30:00,20.59,30.73,,,482.79,5.71,13.04,16.14,3.06,3.75
1759377600,2025-10-02 04:00:00,2025-10-02 09:30:00,12.49,18.9,,,281.16,3.14,7.94,31.07,4.8,1.74
